編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRPMLNLJHKGFBE97CC,42,14.24,,鋼筋混凝土造,71年9月18日,十二層,,
RPXOMLNLJHKGFBE48CC,16,31.01,住家用,鋼筋混凝土造,97年9月19日,十三層,,
RPQPMLNLJHKGFBE87CC,26,7.27,機房，電樓梯間，走道，排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPPPMLNLJHKGFBE77CC,44,93.57,,鋼筋混凝土造,69年12月1日,四層,,
RPWOMLNLJHKGFBE38CC,28,103.22,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPXOMLNLJHKGFBE48CC,16,8.41,共有部份,鋼筋混凝土造,97年9月19日,十三層,,
RPQPMLNLJHKGFBE87CC,26,1.13,水箱、電樓梯間、控制室、機房、排煙室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPWOMLNLJHKGFBE38CC,28,55.27,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPXOMLNLJHKGFBE48CC,16,8.57,共有部份,鋼筋混凝土造,97年9月19日,十三層,,
RPQPMLNLJHKGFBE87CC,26,2.19,門廳，電樓梯間，機房，走道，陽台，鍋爐室,鋼骨鋼筋混凝土造,88年4月1日,八十五層,,
RPOPMLNLJHKGFBE67CC,32,16.97,住家用,鋼筋混凝土造,82年4月9日,十二層,,
RPOPMLNLJHKGFBE67CC,32,9.37,見使用執照,鋼筋混凝土造,82年4月9日,十二層,,
RPVNMLMLJHKGFDE28CC,46,61.56,住家用,鋼筋混凝土造,67年12月16日,五層,,
RPPNMLNLJHKGFCE67CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLNLJHKGFCE97CC,1,22.75,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPPNMLNLJHKGFCE67CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLNLJHKGFCE97CC,1,15.30,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPRNMLNLJHKGFCE87CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPRNMLNLJHKGFCE87CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLNLJHKGFCE08CC,32,88.65,住家用,鋼筋混凝土造,82年5月3日,十六層,,
RPTNMLNLJHKGFCE08CC,32,25.24,見使用執照,鋼筋混凝土造,82年5月3日,十六層,,
RPVNMLNLJHKGFCE28CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPUNMLNLJHKGFCE18CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPVNMLNLJHKGFCE28CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPUNMLNLJHKGFCE18CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPQNMLNLJHKGFCE77CC,1,23.23,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPQNMLNLJHKGFCE77CC,1,15.62,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPTPMLNLJHKGFBE18CC,48,30.00,,鋼筋混凝土造,66年4月30日,四層,,
RPWNMLNLJHKGFCE38CC,1,23.23,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPWNMLNLJHKGFCE38CC,1,15.62,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPSOMLNLJHKGFCE08CC,7,54.26,集合住宅,鋼筋混凝土,107年6月20日,十六層,,
RPSOMLNLJHKGFCE08CC,7,15.36,本共有部分之項目有梯廳、樓梯間、水箱、機械室等４項。,鋼筋混凝土,107年6月20日,十六層,,
RPSOMLNLJHKGFCE08CC,7,38.41,本共有部分之項目有防空避難室兼停車空間、梯廳、車道、警衛室、管委會使用空間等５項。,鋼筋混凝土,107年6月20日,十六層,,
RPUOMLNLJHKGFCE28CC,40,80.98,公寓住宅,鋼筋混凝土造,74年7月10日,五層,,
RPPOMLNLJHKGFCE77CC,30,19.04,住家用,鋼筋混凝土造,83年9月29日,七層,,
RPPOMLNLJHKGFCE77CC,30,5.17,見使用執照,鋼筋混凝土造,83年9月29日,七層,,
RPROMLNLJHKGFCE97CC,1,34.34,集合住宅,鋼筋混凝土,112年10月26日,十五層,,
RPPOMLNLJHKGFCE77CC,30,4.16,見使用執照,鋼筋混凝土造,83年9月29日,七層,,
RPROMLNLJHKGFCE97CC,1,19.32,本共有部分之項目有防空避難室、機械停車位機坑、管理委員會使用空間、停車空間、坡道、梯廳、梯間、機電設備空間、水箱、陽台等１０項。,鋼筋混凝土,112年10月26日,十五層,,
RPXNMLNLJHKGFCE48CC,42,72.31,住宅,鋼筋混凝土造,71年12月11日,五層,,
RPXNMLNLJHKGFCE48CC,42,5.05,樓梯間,,71年12月11日,000,,
RPXNMLNLJHKGFCE48CC,42,5.75,避難室,鋼筋混凝土造,71年12月11日,五層,,
RPTOMLNLJHKGFCE18CC,17,190.56,住家用,鋼筋混凝土造,97年3月7日,二十九層,,
RPOOMLNLJHKGFCE67CC,8,146.89,集合住宅,鋼筋混凝土造,105年8月11日,二十九層,,
RPTOMLNLJHKGFCE18CC,17,96.03,共有部分,鋼筋混凝土造,97年3月7日,二十九層,,
RPOOMLNLJHKGFCE67CC,8,95.64,本共有部分項目包括有：防空避難室兼停車空間、梯廳、門廊、梯間、防災中心、車道、出入口緩衝空間、外廊、管道間、管委會使用空間、陽台、設備空間、停車塔、騎樓、機械室及水箱等１６項。,鋼筋混凝土造,105年8月11日,二十九層,,
RPPNMLNLJHKGFDE77CC,18,8.76,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPPNMLNLJHKGFDE77CC,,7.38,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPQNMLNLJHKGFDE87CC,18,12.23,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPQNMLNLJHKGFDE87CC,,9.58,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPSNMLNLJHKGFDE08CC,18,12.23,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPSNMLNLJHKGFDE08CC,,9.46,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPUNMLNLJHKGFDE28CC,17,9.51,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPUNMLNLJHKGFDE28CC,17,7.12,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPOOMLNLJHKGFDE77CC,4,70.48,集合住宅,鋼筋混凝土,110年6月30日,十五層,,
RPOOMLNLJHKGFDE77CC,4,44.80,本共有部分之項目有防空避難室兼停車空間、樓梯間、門廳、管委會使用空間、機械室及水箱等項。,鋼筋混凝土,110年6月30日,十五層,,
RPQOMLNLJHKGFDE97CC,17,10.82,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPQOMLNLJHKGFDE97CC,17,6.12,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPTNMLNLJHKGFDE18CC,17,20.50,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPTNMLNLJHKGFDE18CC,17,11.35,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPPOMLNLJHKGFDE87CC,46,59.27,住家用,鋼筋混凝土造,67年12月16日,五層,,
RPXNMLNLJHKGFDE58CC,30,101.10,住家用,鋼筋混凝土造,83年10月13日,十六層,,
RPXNMLNLJHKGFDE58CC,30,11.83,見使用執照,鋼筋混凝土造,83年10月13日,十六層,,
RPSOMLNLJHKGFDE18CC,31,17.15,住商用,鋼筋混凝土造,83年5月23日,二十四層,,
RPSOMLNLJHKGFDE18CC,31,2.75,見使用執照,鋼筋混凝土造,83年5月23日,二十四層,,
RPTOMLNLJHKGFDE28CC,2,42.45,集合住宅,鋼筋混凝土,111年10月13日,十五層,,
RPTOMLNLJHKGFDE28CC,2,31.16,本共有部分之項目有防空避難室兼停車空間、門廳、公共服務空間、門廊、管委會使用空間、梯間、車道、樓梯間、水箱及機械室等項。,鋼筋混凝土,111年10月13日,十五層,,
RPWOMLNLJHKGFDE58CC,42,25.76,,鋼筋混凝土造,71年10月15日,十一層,,
RPUOMLNLJHKGFDE38CC,18,12.23,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPUOMLNLJHKGFDE38CC,,9.72,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPWOMLNLJHKGFDE58CC,42,6.54,,鋼筋混凝土造,71年10月15日,十一層,,
RPVOMLNLJHKGFDE48CC,26,27.78,商業用,鋼骨鋼筋混凝土造,87年9月29日,二十五層,,
RPXOMLNLJHKGFDE68CC,13,78.20,住家用,鋼筋混凝土造,101年2月8日,十五層,,
RPVOMLNLJHKGFDE48CC,26,12.19,見使用執照,鋼骨鋼筋混凝土造,87年9月29日,二十五層,,
RPXOMLNLJHKGFDE68CC,13,63.15,共有部份,鋼筋混凝土造,101年2月8日,十五層,,
RPPNMLNLJHKGFEE87CC,19,90.03,住家用,鋼筋混凝土造,94年10月26日,十五層,,
RPPNMLNLJHKGFEE87CC,19,38.85,見使用執照,鋼筋混凝土造,94年10月26日,十五層,,
RPOPMLNLJHKGFDE87CC,45,140.88,,鋼筋混凝土造,69年1月10日,三層,,
RPUNMLMLJHKGFGE48CC,30,102.71,住家用,鋼筋混凝土造,83年9月23日,十五層,,
RPSNMLNLJHKGFEE18CC,18,8.76,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPUNMLMLJHKGFGE48CC,30,7.89,共有部分,鋼筋混凝土造,83年9月23日,十五層,,
RPSNMLNLJHKGFEE18CC,18,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPSNMLNLJHKGFEE18CC,18,4.73,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPPPMLNLJHKGFDE97CC,45,71.63,,鋼筋混凝土造,68年12月22日,五層,,
RPQNMLNLJHKGFEE97CC,1,54.79,集合住宅,鋼筋混凝土,112年10月6日,十四層,,
RPQNMLNLJHKGFEE97CC,1,51.40,本共有部分之項目有停車空間、防空避難室兼停車空間、公共服務空間、管委會使用空間、梯間、車道、交誼室、樓梯間、機房、水箱等１０項,鋼筋混凝土,112年10月6日,十四層,,
RPRNMLNLJHKGFEE08CC,18,8.70,辦公室,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLNLJHKGFEE08CC,18,2.11,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPRNMLNLJHKGFEE08CC,18,4.31,共用部分,鋼筋混凝土造,96年6月4日,十三層,,
RPUNMLNLJHKGFEE38CC,17,124.71,住家用,鋼筋混凝土造,96年9月7日,十四層,,
RPVNMLNLJHKGFEE48CC,23,19.59,住家用,見使用執照,90年9月7日,六層,,
RPVNMLNLJHKGFEE48CC,23,10.51,見使用執照,見使用執照,90年9月7日,六層,,
RPTNMLNLJHKGFEE28CC,9,107.95,集合住宅,鋼筋混凝土,104年9月25日,十五層,,
RPTNMLNLJHKGFEE28CC,9,80.75,本共有部分之項目有防空避難室兼停車空間、梯間、門廳、管道間、管委會使用空間、車道投影、樓梯間、水箱、機械室等９項。,鋼筋混凝土,104年9月25日,十五層,,
RPPOMLNLJHKGFEE97CC,39,89.53,住家用,鋼筋混凝土造,74年11月29日,十二層,,
RPPOMLNLJHKGFEE97CC,39,14.25,住家用,鋼筋混凝土造,74年11月29日,十二層,,
RPOOMLNLJHKGFEE87CC,3,59.06,集合住宅,鋼筋混凝土造,111年3月29日,十五層,,
RPOOMLNLJHKGFEE87CC,3,64.26,本共有部分之項目有防空避難室兼停車空間、梯間、門廳兼梯廳、公共服務空間、管委會使用空間、車道、門廊、樓梯間、水箱、機械室等１０項。,鋼筋混凝土造,111年3月29日,十五層,,
RPWNMLNLJHKGFEE58CC,23,21.30,住家用,見使用執照,90年9月7日,六層,,
RPWNMLNLJHKGFEE58CC,23,11.57,見使用執照,見使用執照,90年9月7日,六層,,
RPXNMLNLJHKGFEE68CC,3,73.82,集合住宅,鋼筋混凝土,110年12月13日,十五層,,
RPXNMLNLJHKGFEE68CC,3,70.51,本共有部分之項目有防空避難室兼停車空間、公共服務空間、管委會使用空間、門廳、門廊、外廊、停車空間（車道）、梯間、樓梯間、機械房、水箱等１１項,鋼筋混凝土,110年12月13日,十五層,,
RPTOMLNLJHKGFEE38CC,25,91.19,住家用,見使用執照,88年10月20日,二十三層,,
RPTOMLNLJHKGFEE38CC,25,35.72,見使用執照,鋼筋混凝土結構造,88年10月20日,二十三層,,
RPSOMLNLJHKGFEE28CC,31,221.05,住家用,鋼筋混凝土造,82年11月20日,十四層,,
RPROMLNLJHKGFEE18CC,2,27.83,集合住宅,鋼筋混凝土,112年4月28日,十三層,,
RPXOMLNLJHKGFEE78CC,2,62.99,集合住宅,鋼筋混凝土,112年5月12日,十四層,,
RPWOMLNLJHKGFEE68CC,10,45.36,住家用,鋼筋混凝土造,103年11月4日,十五層,,
RPXOMLNLJHKGFEE78CC,2,32.24,本共有部分之項目有防空避難室兼停車空間、車道、管委會使用空間、停車空間、樓梯間、梯間、水箱、昇降機機械室等８項,鋼筋混凝土,112年5月12日,十四層,,
RPVOMLNLJHKGFEE58CC,17,80.25,住家用,鋼筋混凝土造,96年8月8日,十四層,,
RPQPMLNLJHKGFEE18CC,5,48.45,集合住宅,鋼筋混凝土結構造,108年8月16日,十五層,,
RPVOMLNLJHKGFEE58CC,17,13.41,共有部分,鋼筋混凝土造,96年8月8日,十四層,,
RPQPMLNLJHKGFEE18CC,5,24.39,本共有部分之項目有防空避難室兼停車空間、梯間、車道、管理委員會使用空間、門廳、管委會使用空間、樓梯間、機械房、水箱等共１０項。,鋼筋混凝土結構造,108年8月16日,十五層,,
RPVOMLNLJHKGFEE58CC,17,16.26,共有部分,鋼筋混凝土造,96年8月8日,十四層,,
RPRPMLNLJHKGFEE28CC,28,17.00,住商用,鋼筋混凝土造,86年2月3日,四層,,
RPQOMLNLJHKGFEE08CC,9,51.99,集合住宅,鋼筋混凝土,105年3月22日,十五層,,
RPQOMLNLJHKGFEE08CC,9,30.22,本共有部分之項目有防空避難室兼停車空間、門廊、梯間、管委會使用空間、垃圾暫存室、車道、樓梯間、機械室、水箱等９項。,鋼筋混凝土,105年3月22日,十五層,,
RPPNMLNLJHKGFFE97CC,33,87.67,住商用,鋼筋混凝土造,80年9月30日,五層,,
RPRNMLNLJHKGFFE18CC,6,81.23,集合住宅,鋼筋混凝土造,108年3月22日,十五層,,
RPTNMLNLJHKGFFE38CC,15,164.99,廠房,鋼骨構造,98年11月24日,一層,,
RPRNMLNLJHKGFFE18CC,6,51.95,集合住宅,鋼筋混凝土造,108年3月22日,十五層,,
RPSPMLNLJHKGFEE38CC,41,85.77,住家用,鋼筋混凝土造,72年8月13日,五層,,
RPSPMLNLJHKGFEE38CC,41,5.55,住家用,鋼筋混凝土造,72年8月13日,五層,,
RPQNMLNLJHKGFFE08CC,13,174.79,商業用,鋼骨構造,101年4月30日,一層,,
RPSNMLNLJHKGFFE28CC,33,405.90,工業用,鋼造,80年9月19日,一層,,
RPPNMLNLJHKGFGE08CC,19,183.30,門廊、住宅,鋼筋混凝土,94年10月2日,四層,,
RPUNMLNLJHKGFFE48CC,28,19.64,住家用,鋼筋混凝土造,86年1月15日,十三層,,
RPUNMLNLJHKGFFE48CC,28,13.88,共有部份,鋼筋混凝土造,86年1月15日,十三層,,
RPQNMLNLJHKGFGE18CC,20,83.93,集合住宅,鋼筋混凝土,94年6月30日,十四層,,
RPQNMLNLJHKGFGE18CC,20,57.68,水箱、機械室、社區服務中心、車道、樓梯間、防空避難室、停車空間、管理員室、門廳、頂蓋型廣場式開放空間,鋼筋混凝土,94年6月30日,十四層,,
RPVNMLNLJHKGFGE68CC,41,97.50,住家用,鋼筋混凝土造,73年5月30日,五層,,
RPVNMLNLJHKGFGE68CC,41,8.60,共有部份,鋼筋混凝土造,73年5月30日,五層,,
RPWNMLNLJHKGFGE78CC,43,62.52,住家用,鋼筋混凝土造,70年12月1日,十層,,
RPWNMLNLJHKGFGE78CC,43,10.75,共有部分,鋼筋混凝土造,70年12月1日,十層,,
RPRNMLNLJHKGFGE28CC,43,60.64,住家用,鋼筋混凝土造,70年12月1日,十層,,
RPTNMLNLJHKGFGE48CC,14,424.85,住宅、樓梯間,鋼筋混凝土造,100年4月30日,三層,,
RPRNMLNLJHKGFGE28CC,43,10.35,共有部分,鋼筋混凝土造,70年12月1日,十層,,
RPXNMLNLJHKGFGE88CC,49,160.80,住商用,鋼筋混凝土造,65年6月30日,三層,,
RPOOMLNLJHKGFGE08CC,51,89.46,公寓,鋼筋混凝土造,62年12月1日,一層,,
RPOOMLNLJHKGFGE08CC,51,8.16,貯藏室,鋼筋混凝土造,62年12月1日,地下層,,
RPPOMLNLJHKGFGE18CC,25,101.25,住商用,鋼筋混凝土造,88年10月20日,十四層,,
RPPOMLNLJHKGFGE18CC,25,32.30,共有部分,鋼筋混凝土造,88年10月20日,十四層,,
RPROMLNLJHKGFGE38CC,12,56.03,集合住宅,鋼筋混凝土,102年6月20日,十五層,,
RPROMLNLJHKGFGE38CC,12,29.73,本共有部分之項目有停車空間、防空避難室兼停車空間、車道、管理委員會使用空間、門廊、梯間、頂蓋型開放空間面積、廁所、空橋投影面積、管理員室、設備空間、樓梯間、機械室、水箱等項目。,鋼筋混凝土,102年6月20日,十五層,,
RPSOMLNLJHKGFGE48CC,48,59.80,住家用,鋼筋混凝土造,65年11月29日,六層,,
RPUOMLNLJHKGFGE68CC,1,48.56,集合住宅,鋼筋混凝土,113年7月3日,十五層,,
RPWOMLNLJHKGFGE88CC,45,16.53,住商用,鋼筋混凝土造,69年5月31日,七層,,
RPUOMLNLJHKGFGE68CC,1,53.93,本共有部分之項目：防空避難室兼停車空間、停車空間、管委會使用空間、車道、公共服務空間、設備空間、梯廳、梯間、昇降機間、樓梯間、機械室、水箱等１２項,鋼筋混凝土,113年7月3日,十五層,,
RPTOMLNLJHKGFGE58CC,45,78.91,住家用,鋼筋混凝土造,68年8月20日,四層,,
RPPNMLNLJHKGFIE28CC,1,70.24,集合住宅,鋼筋混凝土,113年4月2日,十五層,,
RPPNMLNLJHKGFIE28CC,1,67.32,本共有部分之項目有防空避難室兼停車空間、停車空間、管委會使用空間、門廳、門廊、車道、梯間、樓梯間、機械室、水箱等１０項,鋼筋混凝土,113年4月2日,十五層,,
RPPNMLNLJHKGFLE58CC,27,105.64,住家用,鋼筋混凝土造,87年2月25日,十七層,,
RPPNMLNLJHKGFLE58CC,27,43.26,共有部分,鋼筋混凝土造,87年2月25日,十七層,,
RPPNMLOLJHKGFAE57CC,43,23.08,公寓,鋼筋混凝土造,70年12月12日,十層,,
RPUNMLOLJHKGFAE08CC,3,57.41,集合住宅,鋼筋混凝土,111年3月18日,十五層,,
RPUNMLOLJHKGFAE08CC,3,31.26,防空避難室兼停車空間、樓梯間、機械室、水塔、管委會使用空間、騎樓、門廊、車道等８項。,鋼筋混凝土,111年3月18日,十五層,,
RPTNMLOLJHKGFAE97CC,21,83.03,住家用,鋼筋混凝土造,93年3月22日,十二層,,
RPTNMLOLJHKGFAE97CC,21,61.04,共有部分,鋼筋混凝土造,93年3月22日,十二層,,
RPSNMLOLJHKGFAE87CC,18,94.36,住家用,鋼筋混凝土造,96年1月3日,十五層,,
RPSNMLOLJHKGFAE87CC,18,35.12,防空避難室兼停車空間、管委會使用空間、車道、頂蓋形開放空間、門廊、樓電梯間、機械室、水箱。,鋼筋混凝土造,96年1月3日,十五層,,
RPQNMLOLJHKGFAE67CC,20,77.55,住家用,鋼筋混凝土造,94年5月31日,十五層,,
RPQNMLOLJHKGFAE67CC,20,49.06,共有部分,鋼筋混凝土造,94年5月31日,十五層,,
RPVNMLOLJHKGFAE18CC,64,88.14,,加強磚造,49年9月22日,二層,,
RPWNMLOLJHKGFAE28CC,48,60.65,,鋼筋混凝土造,65年11月3日,四層,,
RPQOMLOLJHKGFAE77CC,31,27.04,住家用,鋼筋混凝土造,83年1月26日,十三層,,
RPQOMLOLJHKGFAE77CC,31,8.64,,鋼筋混凝土造,83年1月26日,十三層,,
RPQNMLOLJHKGFBE77CC,46,11.76,公寓,鋼筋混凝土造,67年10月13日,五層,,
RPSOMLOLJHKGFAE97CC,1,48.71,集合住宅,鋼筋混凝土,112年9月20日,二十四層,,
RPXNMLOLJHKGFAE38CC,2,92.71,住宅,鋼筋混凝土造,111年7月7日,三層,,
RPSOMLOLJHKGFAE97CC,1,49.22,本共有部分之項目有電樓梯間、機械室、水箱、防空避難室兼停車空間、停車空間、中繼設備空間等６項。,鋼筋混凝土,112年9月20日,二十四層,,
RPROMLOLJHKGFAE87CC,29,155.11,住商用,鋼筋混凝土造,84年11月1日,八層,,
RPROMLOLJHKGFAE87CC,29,32.50,見使用執照,鋼筋混凝土造,84年11月1日,八層,,
RPRNMLOLJHKGFBE87CC,28,73.41,住家用,鋼筋混凝土造,86年4月21日,三十五層,,
RPRNMLOLJHKGFBE87CC,28,20.64,見使用執照,鋼筋混凝土造,86年4月21日,三十五層,,
RPPNMLOLJHKGFBE67CC,54,15.00,店舖、住宅,加強磚造,59年8月31日,三層,,
RPRNMLNLJHKGFDE97CC,18,12.23,商業用,鋼筋混凝土造,95年7月26日,十層,,
RPRNMLNLJHKGFDE97CC,,9.72,防空避難室兼停車空間,鋼筋混凝土造,,十層,,
RPSNMLOLJHKGFBE97CC,34,89.44,商業用,鋼筋混凝土造,80年7月4日,十二層,,
RPSNMLOLJHKGFBE97CC,34,42.33,,鋼筋混凝土造,80年7月4日,十二層,,
RPQNMLOLJHKGFCE87CC,33,25.03,住家用,鋼筋混凝土造,80年7月30日,四層,,
RPWNMLOLJHKGFBE38CC,30,76.18,住商用,鋼筋混凝土造,84年1月26日,十四層,,
RPOOMLOLJHKGFBE67CC,44,74.66,集合住宅,鋼筋混凝土造,69年12月1日,七層,,
RPUNMLOLJHKGFBE18CC,46,72.49,,鋼筋混凝土造,68年3月10日,十層,,
RPTNMLOLJHKGFBE08CC,43,42.52,,鋼筋混凝土造,70年12月4日,十二層,,
RPTNMLOLJHKGFBE08CC,43,8.57,,鋼筋混凝土造,70年12月4日,十二層,,
RPPNMLOLJHKGFCE77CC,33,25.03,住家用,鋼筋混凝土造,80年7月30日,四層,,
RPVNMLOLJHKGFBE28CC,45,55.87,,鋼筋混凝土造,69年3月24日,七層,,
RPXNMLOLJHKGFBE48CC,30,61.60,住商用,鋼筋混凝土造,84年1月26日,十四層,,
RPRNMLOLJHKGFCE97CC,33,25.03,住家用,鋼筋混凝土造,80年7月30日,四層,,
RPUNMLOLJHKGFCE28CC,1,23.23,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPUNMLOLJHKGFCE28CC,1,15.62,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPPOMLOLJHKGFCE87CC,1,22.75,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPPOMLOLJHKGFCE87CC,1,15.30,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPVNMLOLJHKGFCE38CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPWNMLOLJHKGFCE48CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPVNMLOLJHKGFCE38CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPWNMLOLJHKGFCE48CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLOLJHKGFCE18CC,1,21.92,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPTNMLOLJHKGFCE18CC,1,14.87,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPROMLOLJHKGFCE08CC,40,12.73,住宅,鋼筋混凝土造,73年9月6日,三層,,
RPROMLOLJHKGFCE08CC,40,12.73,住宅,鋼筋混凝土造,73年9月6日,三層,,
RPOOMLOLJHKGFCE77CC,1,27.93,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPOOMLOLJHKGFCE77CC,1,18.44,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLOLJHKGFCE08CC,1,22.75,集合住宅,鋼筋混凝土,113年3月11日,十三層,,
RPSNMLOLJHKGFCE08CC,1,15.30,本共有部分之項目有：停車空間等１項。,鋼筋混凝土,113年3月11日,十三層,,
RPSOMLOLJHKGFCE18CC,40,7.27,住宅,鋼筋混凝土造,73年9月6日,三層,,
RPSOMLOLJHKGFCE18CC,40,7.28,住宅,鋼筋混凝土造,73年9月6日,三層,,
RPTOMLOLJHKGFCE28CC,5,55.05,集合住宅,鋼筋混凝土,108年10月18日,十五層,,
RPTOMLOLJHKGFCE28CC,5,30.28,本共有部分之項目有防空避難室兼停車空間、外廊、樓梯間、門廳、供管委會使用空間、機械室、水箱等７項。,見其它登記事項,108年10月18日,十五層,,
RPQNMLOLJHKGFDE97CC,17,14.44,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLOLJHKGFDE87CC,17,10.85,商業用,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLOLJHKGFDE87CC,17,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPQNMLOLJHKGFDE97CC,17,1.92,停車空間、汽車昇降機,鋼筋混凝土造,97年5月14日,十三層,,
RPPNMLOLJHKGFDE87CC,17,6.49,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPQNMLOLJHKGFDE97CC,17,8.43,緊急發電機室、受電室、水箱、樓梯間、走道、梯廳、機械室、電信室,鋼筋混凝土造,97年5月14日,十三層,,
RPVOMLOLJHKGFCE48CC,30,84.97,住家用,鋼筋混凝土造,83年12月16日,七層,,
RPVOMLOLJHKGFCE48CC,30,28.75,見使用執照,鋼筋混凝土造,83年12月16日,七層,,
RPSNMLOLJHKGFDE18CC,2,72.67,集合住宅,鋼筋混凝土,111年10月13日,十五層,,
RPSNMLOLJHKGFDE18CC,2,59.14,本共有部分之項目有防空避難室兼停車空間、門廳、公共服務空間、門廊、管委會使用空間、梯間、車道、樓梯間、水箱及機械室等項。,鋼筋混凝土,111年10月13日,十五層,,
RPRNMLOLJHKGFDE08CC,25,103.75,住家用,鋼筋混凝土造,89年4月12日,二十五層,,
RPXOMLOLJHKGFCE68CC,14,174.34,住家用,鋼筋混凝土結構造,100年6月22日,二十七層,,
RPRNMLOLJHKGFDE08CC,25,59.34,見使用執照,鋼筋混凝土造,89年4月12日,二十五層,,
RPXOMLOLJHKGFCE68CC,14,120.95,本共有部分之項目有防空避難室兼停車空間、出入口緩衝空間、門廊、公共服務空間、梯廳、樓梯間、防災中心、管理員室、垃圾暫存室、管委會使用空間、中繼水箱、機械室、陽台、雨遮及水箱等１５項。,鋼筋混凝土結構造,100年6月22日,二十七層,,
RPTNMLOLJHKGFDE28CC,52,11.54,店鋪及住宅,加強磚造,62年6月28日,四層,,
RPWNMLOLJHKGFDE58CC,31,11.34,住商用,鋼筋混凝土造,83年6月20日,五層,,
RPUNMLOLJHKGFDE38CC,10,58.15,住家用,鋼筋混凝土造,103年8月15日,十五層,,
RPUNMLOLJHKGFDE38CC,10,26.13,共有部份,鋼筋混凝土造,103年8月15日,十五層,,
